Item ID,Title,Price,Currency,Condition,Item URL,Image URL,Seller Username,Seller Feedback %,Seller Feedback Score,Shipping Cost,Shipping Currency,Original Price,Discount Percentage,Discount Amount,Categories,Country
v1|365205219527|634868801090,"HP Desktop Computer PC i7, up to 64GB RAM, 8TB SSD,  Windows 11/10, WiFi BT",135.45,USD,Excellent - Refurbished,https://www.ebay.com/itm/365205219527?_skw=computer&hash=item5507ed68c7:g:~dMAAOSw68Nndt-c&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5Ub%2BiZEx%2FPAcojJIvAcjKTXT0PNmuyyoPhNs7Gf2CYQ6VAxKjpTqMlL0OIM3BJPPL0Bv0BjnKfa%2BsDVVHVv9dvcWOuUZOZFkEoGE5Mp9ynYiUxioxuMs%2BtNtV1gKU8lfIHAsGWHZJHAhz90w9ukdOV0AC%2F9vq1jNMEcl5fl%2BLdun%2FSvOzVRd9Dq%2Fct2saLZE%2Bt8kDPsJ8j14bWzWrP0DaYDXsS%2FYLYgkwFA%2BN7jNAi7qc6WftzqBZx8dpd6082DYNyVl7DQ4uI5BzD%2F51cp6L1HL,https://i.ebayimg.com/images/g/~dMAAOSw68Nndt-c/s-l225.jpg,kenji2007,99.3,2234,0.00,USD,645.00,79,509.55,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay United States
v1|285105183007|0,Dell Desktop Windows 11 Computer PC 16GB RAM 256GB SSD Intel Core i5 8th Gen.,171.47,USD,Excellent - Refurbished,https://www.ebay.com/itm/285105183007?_skw=computer&hash=item426197d91f:g:oiEAAOSwn3hnkblK&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UZyhWIwImY3cw3imaywDOmEkkqtc%2Bz83TKVhwKIR%2FRLncUzKOePIZfyRr9OlYZkhtFIfgQ5CiQl24ZqQaRiZViYeyKU8%2ByrOY0L2ks%2BuKQV7neiZctPNcv2Axi%2BFUHGC3zGFMSWhFgIHQzjR8rhydxNKHEydI8vLXz5yEC9RnI4EWuY0xJR7yAcPYPtKPuNIWu3vhV3NE%2FFeNqBucmZQpkz8RsdZ%2BMhRiIARCvEiF%2FWQRL1XI2IFSJq1VY1XY8%2FmqHChHmKL4ipkl%2BfRFqnGS91,https://i.ebayimg.com/images/g/oiEAAOSwn3hnkblK/s-l225.jpg,discountcomputerdepot,98.6,127319,0.00,USD,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay United States
v1|135537554061|0,Dell Desktop Computer PC i5 8GB RAM 128GB SSD Wifi Windows 10 Pro,69.99,USD,Used,https://www.ebay.com/itm/135537554061?_skw=computer&hash=item1f8eaaf28d:g:1Y0AAOSwv6lnlpz-,https://i.ebayimg.com/images/g/1Y0AAOSwv6lnlpz-/s-l225.jpg,rebootpcsllc,99.3,584,0.00,USD,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay United States
v1|316170159436|0,"HP 15.6"" Business Laptop Computer i5-7300 16GB RAM 256GB SSD DVD Windows 11 Pro",199.00,USD,Very Good - Refurbished,https://www.ebay.com/itm/316170159436?_skw=computer&hash=item499d35c54c:g:ZzgAAOSwbFVnmu80,https://i.ebayimg.com/images/g/ZzgAAOSwbFVnmu80/s-l225.jpg,stthomas_31,98.8,8376,0.00,USD,,,,"PC Laptops & Netbooks, Computers/Tablets & Networking, Laptops & Netbooks",eBay United States
v1|276677591768|0,Custom Gaming PC Desktop Computer Intel i7 Core RTX 4060 SSD + 2TB HDD 32GB RAM,699.98,USD,New,https://www.ebay.com/itm/276677591768?_skw=computer&hash=item406b4502d8:g:BkMAAOSwz05nBqE1,https://i.ebayimg.com/images/g/BkMAAOSwz05nBqE1/s-l225.jpg,advancegamingpc,98.3,1396,24.99,USD,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay United States
v1|356557800464|0,HP ProDesk 400 G4 SFF Desktop Barebone✅No RAM CPU SSD ✅,24.95,USD,Used,https://www.ebay.com/itm/356557800464?_skw=computer&hash=item5304804410:g:~XoAAOSwrc1nR3kS,https://i.ebayimg.com/images/g/~XoAAOSwrc1nR3kS/s-l225.jpg,data_inc,99.5,8739,0.00,USD,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay United States
v1|235711075450|0,"Windows 11 PRO Laptop Notebook PC Computer, 8GB Ram, Webcam, Wifi, and HDMI",99.00,USD,Used,https://www.ebay.com/itm/235711075450?_skw=computer&hash=item36e179947a:g:KMMAAOSwJlFmyVxM,https://i.ebayimg.com/images/g/KMMAAOSwJlFmyVxM/s-l225.jpg,ticktock1-2-3,94.8,47584,0.00,USD,,,,"PC Laptops & Netbooks, Computers/Tablets & Networking, Laptops & Netbooks",eBay United States
v1|284166304121|0,Dell Optiplex 7010 Desktop Computer USFF Intel i5 4GB RAM 320gb HDD Win 10,50.00,USD,Used,https://www.ebay.com/itm/284166304121?_skw=computer&hash=item4229a1b179:g:mR0AAOSwZ11esi-x,https://i.ebayimg.com/images/g/mR0AAOSwZ11esi-x/s-l225.jpg,juluplus,96.5,55386,0.00,USD,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay United States
v1|135500435381|434868305083,Custom Build ARGB Gaming Desktop Computer i7 PC 32GB RAM 1TB SSD NVIDIA GTX W11,259.97,USD,Open box,https://www.ebay.com/itm/135500435381?_skw=computer&hash=item1f8c748fb5:g:3iUAAOSw3mBnrOc6,https://i.ebayimg.com/images/g/3iUAAOSw3mBnrOc6/s-l225.jpg,fti-laptop,97.8,1112,0.00,USD,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay United States
v1|326369063884|0,Dell OptiPlex 3050 Micro USFF Intel i5-7500 16GB RAM 128GB SSD Windows 11 WiFi !,99.69,USD,Used,https://www.ebay.com/itm/326369063884?_skw=computer&hash=item4bfd1cb3cc:g:w6wAAOSwd-lnr5Pv,https://i.ebayimg.com/images/g/w6wAAOSwd-lnr5Pv/s-l225.jpg,jcs_computer_store,97.0,52306,0.00,USD,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay United States
v1|267033169835|566775930408,HP Desktop i5 Computer PC SFF Up To 16GB RAM 1TB SSD Windows 10 Pro Wi-Fi,71.98,USD,Excellent - Refurbished,https://www.ebay.com/itm/267033169835?_skw=computer&hash=item3e2c6acfab:g:FxwAAOSw~7Bnrisd&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UZIOBFRQyS652rKragh5qfKNuzrxkZ%2BXvVyWzFG2To2KnT2vo%2F24XICX2V7uEI4mQsBZmASqbPqp6kS4trjqk8nQe%2Be3THN5JkACPA6%2FY9mWIxgFQUo%2FueexWvQWAT2AGVWW4jF80Lj2A6e9mL%2BDZvjIU7jCbXonbQZplJ7F4NvIY3D%2BPZ%2FR7Iq2B%2BNuWKgjY1UPBNwBw5CJAiOoILpoUdn0Q1uYbzVdSTgXIidg%2FIkmXT6Pnj5Pl3T0DDypEhNet5Xec74zD8qm%2FsaG2jxtcZO,https://i.ebayimg.com/images/g/FxwAAOSw~7Bnrisd/s-l225.jpg,discountcomputerdepot,98.6,127319,0.00,USD,89.98,20,18.00,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay United States
v1|266836657562|566577823622,Dell Desktop i7 Computer PC Tower Up To 32GB RAM 4TB SSD/HDD Windows 10 Pro WiFi,276.12,USD,Very Good - Refurbished,https://www.ebay.com/itm/266836657562?_skw=computer&hash=item3e20b4459a:g:cuUAAOSwrKdnO7q5&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UbSuqq%2BcJziwCcjKmgUEpO7%2BX69zefTYbLMNh38pdqu9cFArTNj6EZ4rAuhECKqHXftutVJ1BZkCpspoq4ddgs5%2BhHCfEumvMvTIMCBhXsYfu%2FQJEFCXOZ60aTkH9D9Ih5C8SBvWVF0MMHq9kxFEMMhA%2FzsQ7k9Qv%2B67DC2PfkMjf0dV8icOoxW%2BYw3yEZcJPWyx1EW6RA%2BjQXlyQEBaRPqP%2BtVg0MYUc9BJg3O4ZgOpaOWgAoTvnP9I8UQGnpsfuoxjXH0bhdiZtl4T07KY0Iv,https://i.ebayimg.com/images/g/cuUAAOSwrKdnO7q5/s-l225.jpg,discountcomputerdepot,98.6,127319,0.00,USD,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay United States
v1|296514752498|0,"Dell OptiPlex 7040, Core i7-6700, 32GB RAM 512GB SSD, 3.2 GHz, WIFI, Win 10 Pro.",222.30,CAD,Used,https://www.ebay.ca/itm/296514752498?_skw=computer&hash=item4509a80ff2:g:lcAAAOSwx55ni-Fx&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UZOOZI5lRdDwGstRreR1ZOKBacBtVaDCO4dSgi0V95frxHDbg66YdhSwW%2FPksHDMKvuu9adM1hDe6VTq%2BYgh8VEJDDuw5fYPG3MpKfJ%2F98O0soIwMf4GxdbLq4XTxDMEIvn5%2FxubHXv%2BDWup%2BD74W19aEvKAwYB7NVkGPOfNlGce7WHID3Eim9fwU%2Bzrip4sLMnO0dl3qXotweenXfH2KI8S%2Bjj0oLQsyW4wSBdWaNzwWWY0v6DOdGNgiymPASie0UPBSz0r58RSfLm8I1fMTTY,https://i.ebayimg.com/images/g/lcAAAOSwx55ni-Fx/s-l225.jpg,pcrefresh830,97.8,133,0.00,CAD,234.00,5,11.70,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Canada (English)
v1|285789353494|587813249147,HP Desktop i5 Computer PC Tower Up To 32GB RAM 4TB SSD/HDD Windows 10 Pro Wi-Fi,106.73,CAD,Very Good - Refurbished,https://www.ebay.ca/itm/285789353494?_skw=computer&hash=item428a5f7616:g:GEEAAOSwcHJnokne&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UabChw5oAUfow%2FlmZoctKDvqtqF1%2F2Y65Z%2FFXFE4glYWXsyQ6qaCMV3xpZsqSsoEKnKrYOTWYSjgpItA8KPL3ZjUOhLHUS48NhMRbQCelx0oaDWGh4gdvvU%2BdaoFrcedfRXfNIKPp5j8%2BdPoyeVcw4zmJJiQhkV0MYatTYEIdub7q8fEbsf4dYDqeI5gh8mJLX2uVv%2BUapDnqO8g7Dh2%2BxGAg%2FU%2BmugqHW8AD9Dk7lcbwqlkFVbA5NKz5HujYFZIFrLzht1R7hMJka5kxz6XY34,https://i.ebayimg.com/images/g/GEEAAOSwcHJnokne/s-l225.jpg,discountcomputerdepot,98.6,127319,56.32,CAD,133.41,20,26.69,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Canada (English)
v1|286059104623|588160394788,Dell Windows 11 Pro Desktop Computer PC Up To i7 8th Gen. 32GB RAM 4TB SSD/HDD,346.35,CAD,Excellent - Refurbished,https://www.ebay.ca/itm/286059104623?_skw=computer&hash=item429a73896f:g:oIMAAOSwjcFm408f&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UbhRqI2XOR6H%2F3zFeOFsr72glou5g9Ro9BTbM5PIndBR8FgJMM%2BdbxsSGsog4Te9iT%2Fgly06SIqVRFleKPbUi%2FfFABR4IiROnlDvwyBSAzkCCfYNP1og7ObRPFz111jZPXyCpRIX8%2BD8chW%2BIzvsL0F%2BN7RsPUzbd0iMHAk3xB%2FfWLGweUuyF1KIqStRoW9aW3sc8VX%2FM3ilzAlfLfr8j9kNocsZxXu6sV4M3ikr0%2FXwkYcuxAb1%2FjfJNOzV4ANobrxqFY5eRgNUchaDazZmtO7,https://i.ebayimg.com/images/g/oIMAAOSwjcFm408f/s-l225.jpg,discountcomputerdepot,98.6,127319,45.84,CAD,432.95,20,86.60,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Canada (English)
v1|304762827171|604834059684,"Dell Desktop Computer PC i7, up to 64GB RAM, 4TB SSD, Windows 11/10 Pro, WiFi BT",347.04,CAD,Excellent - Refurbished,https://www.ebay.ca/itm/304762827171?_skw=computer&hash=item46f547b1a3:g:79kAAOSwcTxntOEE&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UYRW07EA25PWFlFe%2FAxe6iQ47Hw2%2Ft5HXsNKphqNjkhsJgl0tULu92HzeGfXd%2FQApIcrjJ82TwE%2FPla1wbOF39K81q72hCOggB2IwK9zfIyc3BhZi%2FMZMXt7uKVlgwhUVqBiSnHBcRcsQMgs639NSDFcVz2%2FPQVP6VXCg7cL6a4ETgAuohFkcCdW88um9tb8C20zp2u1CtPMPLfkrp374HGAy80n%2FN3uUpi%2BlnFirB5nX0i9o41t0YFEnLw3me4rBGbCSYG6MzbGLP36l8OnDFC,https://i.ebayimg.com/images/g/79kAAOSwcTxntOEE/s-l225.jpg,tech_leaf,100.0,14783,44.86,CAD,1735.19,80,1388.16,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Canada (English)
v1|404367922292|0,"Lenovo ThinkCentre M710s intel 6th gen BareBone G4400, No Ram, No Hard Drive",44.99,CAD,Used,https://www.ebay.ca/itm/404367922292?_skw=computer&hash=item5e2634d474:g:c5kAAOSwWjVnhtXB,https://i.ebayimg.com/images/g/c5kAAOSwWjVnhtXB/s-l225.jpg,greentoptech,99.7,1267,0.00,CAD,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Canada (English)
v1|266994538992|566731923722,Lenovo Desktop i5 Computer Mini Pc Up To 32GB RAM 1TB SSD Windows 10 Pro Wi-Fi,169.19,CAD,Very Good - Refurbished,https://www.ebay.ca/itm/266994538992?_skw=computer&hash=item3e2a1d59f0:g:bj0AAOSw5WtnqoBs,https://i.ebayimg.com/images/g/bj0AAOSw5WtnqoBs/s-l225.jpg,discountcomputerdepot,98.6,127319,27.75,CAD,211.49,20,42.30,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Canada (English)
v1|235751694161|536111513911,Gaming PC RGB Desktop Computer i7 32GB  1TB SSD 2TB HDD RX 580 WIFI WIN10 PRO,482.65,CAD,Excellent - Refurbished,https://www.ebay.ca/itm/235751694161?_skw=computer&hash=item36e3e55f51:g:Tr0AAOSwMB9m7FjL,https://i.ebayimg.com/images/g/Tr0AAOSwMB9m7FjL/s-l225.jpg,wolftecinc,98.7,9026,68.54,CAD,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Canada (English)
v1|405302382813|0,HP ProDesk 400 G4 Microtower PC Barebone No CPU/Ram/Hard Drive,49.99,CAD,Used,https://www.ebay.ca/itm/405302382813?_skw=computer&hash=item5e5de790dd:g:G7UAAOSwq2lnj-rN,https://i.ebayimg.com/images/g/G7UAAOSwq2lnj-rN/s-l225.jpg,greentoptech,99.7,1267,0.00,CAD,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Canada (English)
v1|276677591768|0,Custom Gaming PC Desktop Computer Intel i7 Core RTX 4060 SSD + 2TB HDD 32GB RAM,993.69,CAD,New,https://www.ebay.ca/itm/276677591768?_skw=computer&hash=item406b4502d8:g:BkMAAOSwz05nBqE1,https://i.ebayimg.com/images/g/BkMAAOSwz05nBqE1/s-l225.jpg,advancegamingpc,98.3,1396,167.43,CAD,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Canada (English)
v1|304029933336|604571468262,"Dell Desktop Computer PC i7, up to 32GB RAM, 3TB SSD, Windows 11/10 Pro, WiFi BT",211.52,CAD,Very Good - Refurbished,https://www.ebay.ca/itm/304029933336?_skw=computer&hash=item46c9989f18:g:RpIAAOSw669nqa6H,https://i.ebayimg.com/images/g/RpIAAOSw669nqa6H/s-l225.jpg,tech_leaf,100.0,14783,44.06,CAD,1057.60,80,846.08,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Canada (English)
v1|396131452006|664817109702,"Lenovo Micro Desktop Computer PC, Up to 16 GB RAM 1TB SSD, Windows 11/10 WiFi",112.15,CAD,Excellent - Refurbished,https://www.ebay.ca/itm/396131452006?_skw=computer&hash=item5c3b464466:g:CMAAAOSwwdZnislv,https://i.ebayimg.com/images/g/CMAAAOSwwdZnislv/s-l225.jpg,cwl622,99.6,274,35.15,CAD,224.30,50,112.15,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Canada (English)
v1|304041042675|604596401755,"Dell Desktop Computer PC i5, up to 32GB RAM, 3TB SSD, Windows 11/10 Pro WiFi",168.93,CAD,Excellent - Refurbished,https://www.ebay.ca/itm/304041042675?_skw=computer&hash=item46ca4222f3:g:8MIAAOSwQKpnrFd9,https://i.ebayimg.com/images/g/8MIAAOSwQKpnrFd9/s-l225.jpg,tech_leaf,100.0,14783,37.59,CAD,844.66,80,675.73,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Canada (English)
v1|285352434993|587563240181,Dell Desktop Computer Tower Up To 16GB RAM 1TB HDD/SSD 22in LCD Windows 10 Pro,130.82,CAD,Very Good - Refurbished,https://www.ebay.ca/itm/285352434993?_skw=computer&hash=item4270549d31:g:wRsAAOSw4TFnITpw&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5Ua0KVhkZ87H950tKk%2FkAjJLI7kBH4NUZw5sOB4mOTT6%2FXEf5K68sT2s2DdcVLfpwh%2F4x7S9rrW90QdnTqbu48SIfCYrmx8QGfxFa6%2B0EJpdaKgHbGGLMy8fSqs43%2BaUxLbmcn8EoDuPy9o3jhLOHD%2Ba79TzlUOCeyb1GDqW508R59a10nUAdYIEarnSINZXojk6PaE4A%2Bi1fKZZOMP0kW8xwE1vuFrI7K3WwBK8TzVaIDUVYdmTfk23WrsC5HMBWhSwhwNKwji%2BpwhVjJmz%2Bgr2,https://i.ebayimg.com/images/g/wRsAAOSw4TFnITpw/s-l225.jpg,discountcomputerdepot,98.6,127319,51.08,CAD,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Canada (English)
v1|365206745206|634870884329,"DELL Desktop Computer PC i7, up to 64GB RAM, 8TB SSD, Windows 10/11 Pro, WiFi BT",183.13,CAD,Excellent - Refurbished,https://www.ebay.ca/itm/365206745206?_skw=computer&hash=item550804b076:g:y9QAAOSwm8xnRg-R&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UYAP3jnzqKgmCWTGA9B3%2BY0mF9%2F5xDvyWYtodS0Ade8QMJI%2F%2B5jYLfWS56%2BGQkMzYgb%2BuuUXDThr7gB0KZXH%2BxrJdRFoIw26d6ZUzZBjc4PxaFQwZRnnEK6Jd94TXkEMRxs35Y6fawLgxnGDyfu--jDT7xYRQ%2BgGscCDydRyT3qq17%2FyKpVpk1tPR9DlJspr%2FdNIwc4BZdHNyiuw1673WN4NN0lhyYtrTW95oYZKCkk%2BUDB43IOAw1Ca7vQau24Me9MtnnASjudYr90UyTqmgVt,https://i.ebayimg.com/images/g/y9QAAOSwm8xnRg-R/s-l225.jpg,kenji2007,99.3,2234,36.63,CAD,872.05,79,688.92,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Canada (English)
v1|365297986474|635060753580,"DELL Desktop Computer PC i7, up to 64GB RAM 16TB SSD/HDD, Windows 10/11, WiFi BT",183.13,CAD,Excellent - Refurbished,https://www.ebay.ca/itm/365297986474?_skw=computer&hash=item550d74ebaa:g:~ewAAOSwzLlnZd~Q&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UY%2BRFqpb3sd1CG%2BAta%2Bv2q0MyP1NA2ueX1oYEbDewf1u464CIh7%2FFcYPRqkBe5ooHW46rSoq9w0VqrfHBz%2F7PbqFn%2BXcoEBPC79SsqNudStEzQyb0oWjS3ujWDzp4YLo1xxzA2WTLQf5IOP2WfNLNl0Lg6w3BUoLLlKW3TYFLA4Q%2BuqlPhHOf%2FtdeT0M%2Bm7hNkKpL2jLUSk2BZJ3bMYVSWpYzXbPcByvqqRV6o7%2Bub7RlmruvTHmXv9O6QIoBO%2FSaJxK2rU5Qsv3ArMFGHjfSsN,https://i.ebayimg.com/images/g/~ewAAOSwzLlnZd~Q/s-l225.jpg,kenji2007,99.3,2234,36.63,CAD,872.05,79,688.92,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Canada (English)
v1|286165081933|588279513246,HP Desktop Computer PC SFF Intel i5 Up To 32GB RAM 1TB SSD Windows 10 Pro Wi-Fi,106.73,CAD,Excellent - Refurbished,https://www.ebay.ca/itm/286165081933?_skw=computer&hash=item42a0c49f4d:g:W18AAOSwYxFnYdxa&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UaWUmF6PqX7ePXTqPNFtv0%2BdMy5Ih71y%2BLho6Xd8Q7uYRxyq0pe5cTZaxXtf6o3NTjc0M3HmxxtwILVDTSDe%2BF%2F2GSyhW%2Bo%2FMuNZCTKExpM7jqimkudygx5hEmF0rOnFvmnUIA%2BxNA9bhENCl4EPw41xIn8jW4TLDDPTiqhIXriQEORu%2FqZIi%2BidlnFEAk%2BkBZlOQQ%2FGmYA45BEGha1K1oyszIww7Gb%2Fbe22T6EdVhGTK%2F2%2Fs0KfssTSdvHxFQyug%2FRaZqRpXvhD2tfm%2FnCV1be,https://i.ebayimg.com/images/g/W18AAOSwYxFnYdxa/s-l225.jpg,discountcomputerdepot,98.6,127319,28.51,CAD,133.41,20,26.69,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Canada (English)
v1|256466597266|0,Dell Desktop Computer PC SFF Intel Processor 8GB RAM 500GB HDD Windows 10 Wi-Fi,106.44,CAD,Excellent - Refurbished,https://www.ebay.ca/itm/256466597266?_skw=computer&hash=item3bb699b592:g:7RQAAOSwaIlnbsM0,https://i.ebayimg.com/images/g/7RQAAOSwaIlnbsM0/s-l225.jpg,discountcomputerdepot,98.6,127319,38.05,CAD,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Canada (English)
v1|256644193567|556932560751,Dell Desktop i5 Tower Computer PC Up To 32GB RAM 4TB SSD/HDD Windows 10 Pro WiFi,107.86,CAD,Very Good - Refurbished,https://www.ebay.ca/itm/256644193567?_skw=computer&hash=item3bc12f9d1f:g:2GkAAOSwBJNnqnDX,https://i.ebayimg.com/images/g/2GkAAOSwBJNnqnDX/s-l225.jpg,discountcomputerdepot,98.6,127319,56.36,CAD,134.83,20,26.97,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Canada (English)
v1|326442578712|0,"Dell 3040 Desktop Intel I5, 256GB SSD, 16GB RAM, Windows 11 Pro, Office 21, WIFI",139.00,CAD,Used,https://www.ebay.ca/itm/326442578712?_skw=computer&hash=item4c017e7318:g:HuQAAOSwxlxmqnLG,https://i.ebayimg.com/images/g/HuQAAOSwxlxmqnLG/s-l225.jpg,tech-gem,99.8,3800,0.00,CAD,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Canada (English)
v1|176856813242|0,Dell Optiplex XE3 Tower Bare Bones,21.29,CAD,Used,https://www.ebay.ca/itm/176856813242?_skw=computer&hash=item292d7cceba:g:LK0AAOSwYr5ntPNi,https://i.ebayimg.com/images/g/LK0AAOSwYr5ntPNi/s-l225.jpg,my_bargain_man,100.0,604,,,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Canada (English)
v1|135524323785|0,HP EliteDesk 800 G3 SFF | i5-7500 | 16GB RAM | 256GB SSD | Win 10 Pro | Fast PC,149.99,CAD,Used,https://www.ebay.ca/itm/135524323785?_skw=computer&hash=item1f8de111c9:g:xTwAAOSwc19nmno4,https://i.ebayimg.com/images/g/xTwAAOSwc19nmno4/s-l225.jpg,itrenewoutlet,0.0,0,0.00,CAD,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Canada (English)
v1|404165794676|0,Refurbished HP 600 G3 SFF Intel i5-6500 3.2GHz 8G Ram 240G SSD Nvidia GPU Win 10,139.99,CAD,Excellent - Refurbished,https://www.ebay.ca/itm/404165794676?_skw=computer&hash=item5e1a289b74:g:-gQAAOSwrmxnH-jM,https://i.ebayimg.com/images/g/-gQAAOSwrmxnH-jM/s-l225.jpg,greentoptech,99.7,1267,0.00,CAD,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Canada (English)
v1|186959909944|0,HP Elitedesk 705 G4 Desktop AMD Ryzen 5 PRO 2400GE 16 GB 256GB SSD Micro PC WiFi,120.67,CAD,Used,https://www.ebay.ca/itm/186959909944?_skw=computer&hash=item2b87add438:g:O6AAAOSwg0Rnpldk,https://i.ebayimg.com/images/g/O6AAAOSwg0Rnpldk/s-l225.jpg,stephenscitysurplus,100.0,2994,,,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Canada (English)
v1|404788633381|0,"Lenovo ThinkCentre M710Q Tiny BareBone No CPU, No Ram, No Hard Drive",44.99,CAD,Used,https://www.ebay.ca/itm/404788633381?_skw=computer&hash=item5e3f485f25:g:woAAAOSwX3BmoT~m,https://i.ebayimg.com/images/g/woAAAOSwX3BmoT~m/s-l225.jpg,greentoptech,99.7,1267,0.00,CAD,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Canada (English)
v1|135500435381|434868305083,Custom Build ARGB Gaming Desktop Computer i7 PC 32GB RAM 1TB SSD NVIDIA GTX W11,369.05,CAD,Open box,https://www.ebay.ca/itm/135500435381?_skw=computer&hash=item1f8c748fb5:g:3iUAAOSw3mBnrOc6,https://i.ebayimg.com/images/g/3iUAAOSw3mBnrOc6/s-l225.jpg,fti-laptop,97.8,1112,64.85,CAD,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Canada (English)
v1|365077611889|634721551961,"HP Mini Desktop Computer PC i7, up to 32GB RAM 1TB M.2 SSD,  Windows 11/10, WiFi",204.42,CAD,Excellent - Refurbished,https://www.ebay.ca/itm/365077611889?_skw=computer&hash=item5500524571:g:ZrAAAOSwYkFnBs2-,https://i.ebayimg.com/images/g/ZrAAAOSwYkFnBs2-/s-l225.jpg,kenji2007,99.3,2234,61.26,CAD,1022.11,80,817.69,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Canada (English)
v1|356557800464|0,HP ProDesk 400 G4 SFF Desktop Barebone✅No RAM CPU SSD ✅,35.42,CAD,Used,https://www.ebay.ca/itm/356557800464?_skw=computer&hash=item5304804410:g:~XoAAOSwrc1nR3kS,https://i.ebayimg.com/images/g/~XoAAOSwrc1nR3kS/s-l225.jpg,data_inc,99.5,8739,,,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Canada (English)
